"div_rate_sim","year","lfdivlaw","education_rate","childcare_availability","unemployment_rate","median_income","urbanization","marriage_rate","religious_adherence","alcohol_consumption","domestic_violence_rate","women_labor_force_participation","housing_cost","crime_rate","social_services_spending","st","county_id"
10.8215126834828,1968,1935,64.3788760062307,0.434830145677552,8.73845110274851,52240.9368259832,"Urban",6.80054157972336,20.6581612024456,1.30380469281226,9.99660465866327,60.4995666572358,2608.11713594012,808.163802046329,4457.75711373426,"AK",1
8.79315064637502,1968,1935,89.4152567721903,0.174775137333199,2.48007972934283,62475.6015790626,"Urban",5.00611843913794,35.7682083547115,12.8925893194973,5.84757289849222,45.0588519207668,1285.72296944913,730.765033862554,3367.37558082677,"AK",2
9.59556709486279,1968,1935,70.448846090585,0.435288068838418,11.6594216483645,30816.5677892976,"Urban",6.76959624886513,22.9537759441882,12.181892119348,4.89600287517533,57.910362649709,1378.41666943859,781.144722085446,9219.87474500202,"AK",3
9.05365933758496,1968,1935,94.1508702002466,0.762458187760785,12.9515705553349,41650.7335565984,"Urban",7.02346567064524,54.7240420803428,8.33730292553082,0.656329300254583,60.1187687774654,672.129306592979,373.500450444408,6538.08706323616,"AK",4
12.1631323717439,1968,1935,97.0233642146923,0.919029311044142,2.63849912327714,54377.3523485288,"Rural",8.11289074271917,23.4837328782305,5.96222683414817,4.40445574000478,60.2782805240713,2562.82270082738,559.375326544978,7777.40324102342,"AK",5
9.40717988171738,1968,1935,52.2778249694966,0.906697582919151,13.6127597002778,74442.2234781086,"Urban",3.59900571033359,43.8741862727329,6.40624197851866,1.47041338728741,51.1994975956623,2030.6374192005,181.78338217549,1645.77230950817,"AK",6
6.68499099032882,1968,1935,76.4052744023502,0.815512828994542,6.91630688682199,43826.7008471303,"Rural",8.24127830937505,45.707391044125,4.36169271869585,3.19767260923982,46.0638863255735,1853.76961028669,417.806307994761,6925.67660287023,"AK",7
9.40509629880851,1968,1935,94.6209522197023,0.199752942658961,11.0423359188717,44990.7293729484,"Rural",3.72801174409688,30.4999546566978,12.7853737454861,8.86737168533728,47.1665356180165,1394.98491201084,811.257654917426,6849.36419408768,"AK",8
8.5226488892022,1968,1935,77.5717507232912,0.049625585321337,11.3250477125403,79365.5548430979,"Urban",5.97279929555953,28.5872902534902,5.12800211692229,8.69874187977985,48.6514126020484,1240.93819072004,436.067965673283,9285.31309077516,"AK",9
11.0262721910323,1968,1935,72.8307367651723,0.478948525618762,10.8728243077639,53202.7257210575,"Urban",7.43377416953444,46.9689102470875,9.04403682099655,9.29394125705585,55.6039600865915,1638.80047341809,484.909566491842,3573.84401350282,"AK",10
10.3608284785518,1968,1935,97.8416672674939,0.590393368853256,5.90528262942098,30088.0778883584,"Urban",4.78889998607337,59.0837249811739,2.84053444862366,4.16045879479498,65.419104853645,1820.53559704218,808.829090883955,9582.75335701182,"AK",11
7.95683684904876,1968,1935,72.6667078095488,0.0966202358249575,5.93410137598403,33000.9569833055,"Urban",2.31996548548341,30.1048314757645,14.0058050579391,3.16286125453189,41.078841581475,1850.48059630208,749.330411059782,3369.21346187592,"AK",12
7.64441555798003,1968,1935,83.8785317726433,0.950890234904364,8.18943517794833,76582.6855390333,"Urban",9.26359589211643,50.8431959757581,2.09152005519718,6.80829235119745,40.1444858429022,1987.26336483378,430.120070581324,6654.236539267,"AK",13
9.62063953769351,1968,1935,78.6316700978205,0.162743138615042,2.63027229136787,53636.1092654988,"Rural",2.74612242355943,33.9816543646157,1.30232345545664,4.96779921930283,50.4740938800387,1084.26010538824,133.024014742114,7598.25337538496,"AK",14
9.17228765093866,1968,1935,55.1462341332808,0.921506262617186,8.39105766010471,72163.9344422147,"Rural",6.16911233589053,38.5449119564146,3.17992088012397,5.43348575709388,71.0992516065016,2886.1308384221,949.245537398383,5804.97356457636,"AK",15
10.7825166256186,1968,1935,94.9912485200912,0.127775072818622,9.65212140837684,71591.2237134762,"Rural",8.60491544753313,23.465567715466,2.82028500409797,0.306552948895842,54.5582634967286,2763.04462645203,835.698997275904,1108.68334816769,"AK",16
10.2032912086856,1968,1935,62.304386717733,0.662739590508863,5.05031126970425,68442.9077268578,"Urban",4.82687911577523,23.2519648456946,13.048771392554,0.592117281630635,61.3484012696426,2617.79397272039,368.232387211174,4608.5193278268,"AK",17
8.96765506253772,1968,1935,52.1029766765423,0.784041927428916,14.5402972432785,60176.1247683316,"Urban",6.38870994374156,38.9369348250329,10.5626610293984,5.30572473304346,43.191955331713,1262.25512544625,704.271722608246,8199.8318489641,"AK",18
8.96812730548295,1968,1935,66.3960359641351,0.764613161794841,4.07993058534339,57917.9894598201,"Rural",3.37610814906657,35.0679077347741,3.07118954928592,2.08607241977006,42.2808337479364,1343.34510553163,976.687760138884,5853.75557467341,"AK",19
12.7062381408742,1968,1935,97.7251824573614,0.672570310533047,9.47809378989041,56271.8912214041,"Rural",4.12824253924191,28.2529829489067,5.13784162979573,3.64185578655452,64.2793317523319,724.304448347539,674.417283898219,5611.87297245488,"AK",20
9.56500907771077,1968,1935,94.4769658031873,0.115665902383626,7.4702987591736,41930.1999802701,"Urban",6.85132660157979,68.8398808101192,6.22228307789192,5.00458338065073,41.0043451481033,1713.1194974063,678.516445262358,4176.94035754539,"AK",21
9.20160248552418,1968,1935,84.64017030783,0.851301487535238,3.59158621029928,60813.3393758908,"Urban",7.05961242690682,62.6275286125019,11.3930494892411,9.56950295716524,73.4044469171204,1939.09479607828,269.34665760491,1422.36930807121,"AK",22
9.56252360527247,1968,1935,82.0253406884149,0.617961594834924,6.73570769559592,73277.8475340456,"Urban",7.20542107895017,60.9948514727876,10.8001833925955,8.85532814776525,46.1209770001005,2444.64310538024,575.745084951632,1732.74693079293,"AK",23
10.7040322249289,1968,1935,99.7134888311848,0.836411555996165,14.9834400743712,68218.1662367657,"Urban",9.31796799972653,79.0450146934018,10.1338741383515,6.99939091457054,73.9024985174183,2314.8506275611,164.47102825623,1034.9544074852,"AK",24
11.3038136434667,1968,1935,82.7852899557911,0.169928224757314,12.3725218109321,39393.8459060155,"Urban",3.02039407938719,42.6542378030717,10.4090892965905,6.22363090980798,70.0859282340389,666.750773787498,172.810286609456,4308.46311571077,"AK",25
